id,tweets,likes,retweets,Tweet_Score,time,followers,friends,User_Score,location,key_word,inclakeontario
"1,466,456,402,730,390,000","RT @scientix_eu: To ensure a future where our children can thrive, #NBSeducation is essential. Environmentally literate citizens can greatl…",0,9,18,12/2/2021 17:17,0,39,78,,A Greener Future,0
"1,466,455,354,078,740,000","In a recent interview in @Douglasmagazine, Mark Collins, CEO of @BCFerries, discusses the electrification of BC Ferries’ fleet and how the new vessels are considerably quieter and more sophisticated for a greener future. 

https://t.co/EFwEtXHdzt",2,1,4,12/2/2021 17:12,10665,2874,16413,"Victoria, BC, Canada",A Greener Future,0
"1,466,453,866,548,020,000","RT @bjd_odisha: On this #NationalPollutionControlDay, let’s create awareness about perils of unhealthy environments and pledge to do our bi…",0,109,218,12/2/2021 17:07,35,42,119,"Baripada, India",A Greener Future,0
"1,466,453,727,066,390,000","RT @bjd_odisha: On this #NationalPollutionControlDay, let’s create awareness about perils of unhealthy environments and pledge to do our bi…",0,109,218,12/2/2021 17:06,136,89,314,"Baripada, India",A Greener Future,0
"1,466,453,476,259,640,000",Ten things you can do to prepare for a Greener Future -  https://t.co/8Q13LY0Hgk https://t.co/PdiW6IgRdF,0,0,0,12/2/2021 17:05,2157,6,2169,Cyberspace,A Greener Future,0
"1,466,448,877,171,750,000","RT @bjd_odisha: On this #NationalPollutionControlDay, let’s create awareness about perils of unhealthy environments and pledge to do our bi…",0,109,218,12/2/2021 16:47,16,11,38,"Orissa, India",A Greener Future,0
"1,466,447,902,801,380,000",RT @Leapmotorglobal: A greener future lies ahead.#T03 #Leapmotor #EV #IntelligentAutomation https://t.co/clLZxMJfHh,0,5,10,12/2/2021 16:43,10,499,1008,,A Greener Future,0
"1,466,446,417,615,100,000",RT @Leapmotorglobal: A greener future lies ahead.#T03 #Leapmotor #EV #IntelligentAutomation https://t.co/clLZxMJfHh,0,5,10,12/2/2021 16:37,33,1474,2981,Украина,A Greener Future,0
"1,466,444,986,812,090,000","Excited for the future collaborations toward a greener future. This photo was taken sharing ideas with David Clark, Eric Horner &amp; Scott King around the Right Here, Right Now UN Summit to be held at CU Boulder in Nov. of 2022.  
@ScottKing_M0 @DC_Cause @Eric_Horner @rhrn_climate https://t.co/1nFHW5AQJ5",2,1,4,12/2/2021 16:31,6,9,24,,A Greener Future,0
"1,466,443,002,222,630,000",RT @Unbranded63: @mcfarland_chuck @mynamesnotgordy @fordnation Vote for your local Liberal candidate in June 2022. Mine is Katie Gibbs. Who…,0,1,2,12/2/2021 16:23,6699,6535,19769,Canada,A Greener Future,0
"1,466,435,290,487,270,000","Green 🌱 trucks for @CocaColaEP: @BBCNews paid the Coca-Cola factory in Wakefield, UK, a visit. Most recently, they switched to electric industrial trucks by @linde_mh to save emissions. Great to be partnering up to create a greener future 🙌 https://t.co/ry0m93jKWo https://t.co/zBDbxG0s5N",0,0,0,12/2/2021 15:53,1997,351,2699,"Frankfurt/Main, Deutschland",A Greener Future,0
"1,466,434,527,094,520,000","RT @bjd_odisha: On this #NationalPollutionControlDay, let’s create awareness about perils of unhealthy environments and pledge to do our bi…",0,109,218,12/2/2021 15:50,3,16,35,,A Greener Future,0
"1,466,434,227,675,830,000","@SAP and Panjin City Government are partnering together to build an eco-city of the future. This initiative marks the beginning of a profoundly impactful journey in sustainable development – for a greener future for both our people and planet. 

https:/",3,1,5,12/2/2021 15:48,2476,300,3076,"New York, NY",A Greener Future,0
"1,466,434,126,400,170,000",RT @Leapmotorglobal: A greener future lies ahead.#T03 #Leapmotor #EV #IntelligentAutomation https://t.co/clLZxMJfHh,0,5,10,12/2/2021 15:48,10,516,1042,,A Greener Future,0
"1,466,433,860,691,000,000","RT @NACollege: Last week we visited the brand new #HydrogenHomes🏠 in Gateshead!

Read the story 👉 https://t.co/mHP7iouGxB

@NGNgas @CadentG…",0,1,2,12/2/2021 15:47,5286,2334,9954,"England, United Kingdom",A Greener Future,0
"1,466,433,480,892,590,000","As the construction industry looks to a greener future, could bio-based materials be the key to #NetZero? 🌱💚 Interesting read from @ArchitectsJrnal here: https://t.co/dvGkvRf3gI",0,0,0,12/2/2021 15:46,20722,1402,23526,UK & Ireland,A Greener Future,0
,,,,0,,,,,,,
,,,,0,,,,,,,
"1,466,430,200,384,820,000","RT @COO_SIIL: With the world striving to meet carbon emission targets, #copper is emerging as the metal for the green transition. The shift…",0,3,6,12/2/2021 15:32,252,229,,Tuticorin,A Greener Future,0
"1,466,429,753,708,180,000","RT @Transport_EU: #EUYearofRail &amp; green #mobility are the topics of the year at the #RegioStars Awards!

Read all about the 5⃣ finalists &amp;…",0,9,18,12/2/2021 15:31,4546,874,,Valenciennes,A Greener Future,0
"1,466,422,942,041,090,000","RT @EVBlueBird: 🎶Happy Holidays! Happy Holidays!🎶 
You know what's great about EVs?
You can play Christmas music and the whole bus will be…",0,1,2,12/2/2021 15:04,1884,4876,,,A Greener Future,0
"1,466,422,118,233,640,000","🎶Happy Holidays! Happy Holidays!🎶 
You know what's great about EVs?
You can play Christmas music and the whole bus will be able to hear! 🎄
Oh- and it uses cleaner energy for a greener future. That's good too 🍃🚌 https://t.co/Ji6fddfNTn",4,1,6,12/2/2021 15:00,213,186,,,A Greener Future,0
"1,466,415,944,507,530,000","RT @scientix_eu: To ensure a future where our children can thrive, #NBSeducation is essential. Environmentally literate citizens can greatl…",0,9,18,12/2/2021 14:36,189,477,,,A Greener Future,0
"1,466,411,124,237,160,000","It was great to welcome so many of you to our recent Plant a Tree event in Ratby. So many lovely stories, so many memories. Thank you to everyone for your support, the trees you’ve planted are helping to grow a greener future. 🌳🌱

#NationalTreeWeek https://t.co/CIz7OoJpSr",0,0,0,12/2/2021 14:17,5700,1258,,"Moira, Leicestershire, UK",A Greener Future,0
"1,466,407,799,248,750,000","RT @bjd_odisha: On this #NationalPollutionControlDay, let’s create awareness about perils of unhealthy environments and pledge to do our bi…",0,109,218,12/2/2021 14:03,4,46,,,A Greener Future,0
"1,466,406,110,592,640,000","RT @facedrivecanada: Ride with Facedrive &amp; We'll plant a tree for you ..🌳🌳
Start green commute for a greener future ..🌍
#fridaymorning #nat…",0,3,6,12/2/2021 13:57,739,1124,,,A Greener Future,0
"1,466,399,256,042,860,000","Choosing to opt for eco-friendly products that are made using sustainable manufacturing processes is an effective way in which every consumer can ensure that we pave the way for a greener future, together!

#NationalPollutionControlDay #Environnement #uPVCProfile #uPVCWindow&amp;Door https://t.co/3latUaKAai",0,0,0,12/2/2021 13:30,219,129,,India,A Greener Future,0
"1,466,397,928,227,020,000",RT @citymississauga: We’re taking real steps towards fighting #climatechange. Check out the progress we’re making towards a greener future…,0,3,6,12/2/2021 13:24,18,136,,"Mississauga, Ontario, Canada",A Greener Future,0
"1,466,395,583,770,470,000","Urban Ottawa prisoners from the rural counsellors. @TimTierney we have a fantastic ward for biking, why make it more difficult than it should be? Biking and active transportation is the key to a greener future. https://t.co/3Cwi36hT2r",0,0,0,12/2/2021 13:15,233,1831,,,A Greener Future,0
"1,466,394,512,264,240,000","RT @scientix_eu: To ensure a future where our children can thrive, #NBSeducation is essential. Environmentally literate citizens can greatl…",0,9,18,12/2/2021 13:11,185,269,,"Attiki, Greece",A Greener Future,0
"1,466,391,192,506,150,000",RT @RGCancel: Calling on all members of the African #diaspora to join and contribute to this inspiring event organised by Ashoka on creatin…,0,1,2,12/2/2021 12:57,1655,1689,,"Canelones, Uruguay",A Greener Future,0
"1,466,389,995,078,490,000",RT @LepLeppla: Community choice aggregation is one of the best tools local governments have to choose clean energy in #Ohio. Check out more…,0,2,4,12/2/2021 12:53,1914,2011,,,A Greener Future,0
"1,466,389,010,159,470,000",RT @Leapmotorglobal: A greener future lies ahead.#T03 #Leapmotor #EV #IntelligentAutomation https://t.co/clLZxMJfHh,0,5,10,12/2/2021 12:49,24,685,,,A Greener Future,0
"1,466,388,748,057,430,000",RT @LepLeppla: Community choice aggregation is one of the best tools local governments have to choose clean energy in #Ohio. Check out more…,0,2,4,12/2/2021 12:48,528,530,,,A Greener Future,0
"1,466,388,679,820,300,000",Community choice aggregation is one of the best tools local governments have to choose clean energy in #Ohio. Check out more from @PoweraCleanOH on taking your community toward a greener future with CCA here: https://t.co/7hxA9wScIT https://t.co/iAy2kLmnev,3,2,7,12/2/2021 12:48,891,3350,,"Ohio, USA",A Greener Future,0
"1,466,384,815,087,710,000",RT @Toyota_India: Our journey towards a greener future continues as we try to protect the environment with our self-charging hybrid technol…,0,1,2,12/2/2021 12:32,42,158,,Manali India,A Greener Future,0
"1,466,384,167,776,780,000","We feel proud to be contributing to help support sustainable living for a greener future by offsetting our own carbon footprint 🌳💚

Find out more about our tree-mendous Green Product range here &gt;&gt;&gt; https://t.co/Dhk7aEsKaM 

#sustainableliving #greenmortgage https://t.co/H2NTbRzjwQ",0,0,0,12/2/2021 12:30,532,342,,England & Wales,A Greener Future,0
"1,466,384,150,768,740,000","Our journey towards a greener future continues as we try to protect the environment with our self-charging hybrid technology. #NationalPollutionControlDay 
.
.
#ToyotaIndia https://t.co/hRHt7xvzWU",6,1,8,12/2/2021 12:30,146412,117,,India,A Greener Future,0
"1,466,380,968,525,180,000","☃️What's on your Christmas list? 

Share your hopes for a greener future in your cards to loved ones this year https://t.co/ORJZ5mehZj
(1/2)",0,0,0,12/2/2021 12:17,3060,2035,,"UK, EU",A Greener Future,0
"1,466,380,630,128,790,000","Today we saw the arrival of a further 4 new Skoda Superb Plug-in hybrids to further bolster our large nationwide fleet of replacement Taxi &amp; Chauffeur vehicles.
The addition of these vehicles further enhances our commitment to a greener future for us all.  #taxiaccident #fleet https://t.co/7fzwsF9ogI",0,0,0,12/2/2021 12:16,1356,3642,,Nationwide - Tel 03333 216290,A Greener Future,0
"1,466,380,017,424,740,000","RT @bjd_odisha: On this #NationalPollutionControlDay, let’s create awareness about perils of unhealthy environments and pledge to do our bi…",0,109,218,12/2/2021 12:13,7,11,,,A Greener Future,0
"1,466,379,790,764,710,000","Last week we visited the brand new #HydrogenHomes🏠 in Gateshead!

Read the story 👉 https://t.co/mHP7iouGxB

@NGNgas @CadentGasLtd @beisgovuk https://t.co/9snDdOYOvJ",0,1,2,12/2/2021 12:12,692,335,,North East,A Greener Future,0
"1,466,379,109,466,920,000","Excited to be part of #MyBluKms Challenge 2.0! 🚙 By riding in all-electric cabs, I’m saving Delhi’s air from toxic emissions. @blusmartindia Join the rEVolution for a greener future! 🌳🌳
#DelhiNeedsBlu https://t.co/k1No17emi8",0,0,0,12/2/2021 12:09,0,19,,,A Greener Future,0
"1,466,379,005,603,500,000","RT @scientix_eu: To ensure a future where our children can thrive, #NBSeducation is essential. Environmentally literate citizens can greatl…",0,9,18,12/2/2021 12:09,375,656,,,A Greener Future,0
"1,466,378,627,243,770,000",Delighted to be celebrating #NationalTreeWeek with our green-hearted corporate partners in Bicester today! We’ll be planting trees and hedgerows with our @QGCanopy Jubilee Partners and others to help grow a greener future. https://t.co/0DKpMlQsuz,12,0,12,12/2/2021 12:08,20698,1076,,UK,A Greener Future,0
"1,466,378,433,877,920,000","RT @portaferrytrees: So the Council who’ve voted twice to fell 14 mature trees for a car park in Portaferry, rejecting compromise option to…",0,11,22,12/2/2021 12:07,64,257,,Northern Ireland,A Greener Future,0
"1,466,376,637,268,870,000","Our Environmental Committee is continually working to promote a sustainable future to our colleagues and customer base and have already made some amazing steps towards a greener future. 

Find out more via our CSR brochure: https://t.co/rB6N7aEM3k https://t.co/2IqlBTre4I",1,0,1,12/2/2021 12:00,1014,1770,,Leeds,A Greener Future,0
"1,466,373,374,893,040,000",@rupertg @timdanton fans means heat means energy consumption. a data centre running on ARM processors might well be a lot cheaper to run (power and HVAC). This could be significant in a greener future.,0,0,0,12/2/2021 11:47,3629,727,,Huntingdon,A Greener Future,0
"1,466,372,898,344,500,000","Excited to be part of #MyBluKms Challenge 2.0! 🚙 By riding in all-electric cabs, I’m saving Delhi’s air from toxic emissions. @blusmartindia Join the rEVolution for a greener future! 🌳🌳 https://t.co/7ArdL247ED",1,0,1,12/2/2021 11:45,679,941,,,A Greener Future,0
"1,466,368,619,856,670,000","RT @nptc_business: As always, a great publication to feature in. You can find our article on page 14 where we talk about working alongside…",0,1,2,12/2/2021 11:28,3524,3213,,,A Greener Future,0
"1,466,367,530,138,800,000",RT @COGENEurope: We were very pleased to have the opportunity of attending the #EnlitEurope Live Event in Milan this week. Thank you @Enlit…,0,2,4,12/2/2021 11:23,6633,1424,,,A Greener Future,0
"1,466,365,996,059,520,000","As always, a great publication to feature in. You can find our article on page 14 where we talk about working alongside our partners, industry leaders and organisations to help build a greener future. https://t.co/8WlFrcOP9Z",0,1,2,12/2/2021 11:17,484,1101,,"Neath, Wales",A Greener Future,0
"1,466,365,688,881,160,000","RT @ChairmanIOCL: To strengthen the national resolve for  #NetZero goals by 2070, as shared by Hon’ble PM @narendramodi, #IndianOil will se…",0,60,120,12/2/2021 11:16,1,16,,,A Greener Future,0
"1,466,364,440,010,370,000","RT @COO_SIIL: With the world striving to meet carbon emission targets, #copper is emerging as the metal for the green transition. The shift…",0,3,6,12/2/2021 11:11,254,367,,TUTICORIN,A Greener Future,0
"1,466,361,019,358,390,000",RT @TheScotsman: Many #OilAndGas companies in #Aberdeen and the North-East of #Scotland will need to buy companies or capabilities to adapt…,0,1,2,12/2/2021 10:58,325,494,,Scotland,A Greener Future,0
"1,466,360,874,977,960,000",RT @COGENEurope: We were very pleased to have the opportunity of attending the #EnlitEurope Live Event in Milan this week. Thank you @Enlit…,0,2,4,12/2/2021 10:57,255,851,,"Brussels, Belgium",A Greener Future,0
"1,466,360,508,647,420,000",Many #OilAndGas companies in #Aberdeen and the North-East of #Scotland will need to buy companies or capabilities to adapt to a greener future. Learn more in our Deals special with @BrodiesLLP and @AAB_Accountants - https://t.co/I07qMFEJHO #ad,3,1,5,12/2/2021 10:56,187761,1274,,Scotland,A Greener Future,0
"1,466,359,078,339,450,000","Calling on all members of the African #diaspora to join and contribute to this inspiring event organised by Ashoka on creating a greener future for #Africa. Sign up here: https://t.co/3kAaUmXFyh

Thanks to Asier Ansorena for sharing! 

#diasporaengagement…https://t.co/agJcgdeXB3",0,1,2,12/2/2021 10:50,140,104,,"Buenos Aires, Argentina",A Greener Future,0
"1,466,358,867,374,140,000","RT @athanasiusphar1: In remembrance of the Bhopal gas, tragedy victims let us pledge to ensure &amp; build a pollution-free future for our plan…",0,1,2,12/2/2021 10:49,0,17,,,A Greener Future,0
"1,466,356,467,766,890,000","Excited to be part of #MyBluKms Challenge 2.0! 🚙 By riding in all-electric cabs, I’m saving Delhi’s air from toxic emissions. @blusmartindia Join the rEVolution for a greener future! 🌳🌳
#DelhiNeedsBlu https://t.co/5jT5cHydgk",2,0,2,12/2/2021 10:40,1,1,,,A Greener Future,0
"1,466,356,193,341,760,000","Excited to be part of #MyBluKms Challenge 2.0! 🚙 By riding in all-electric cabs, I’m saving Delhi’s air from toxic emissions. @blusmartindia Join the rEVolution for a greener future! 🌳🌳 https://t.co/GsJmyyVb1o",6,0,6,12/2/2021 10:38,85,341,,Delhi,A Greener Future,0
"1,466,354,764,166,300,000","@achyuta_samanta On this #NationalPollutionControlDay, 
let’s create awareness about perils of unhealthy environments &amp; pledge to do our bit to build a pollution free future for our planet &amp; people. 
A greener future is everyone’s responsibili",1,0,1,12/2/2021 10:33,195,21,,Bbsr,A Greener Future,0
"1,466,354,462,218,320,000","RT @bjd_odisha: On this #NationalPollutionControlDay, let’s create awareness about perils of unhealthy environments and pledge to do our bi…",0,109,218,12/2/2021 10:32,41,45,,odisha,A Greener Future,0
"1,466,352,182,303,800,000",Team of young Midlands Engine Green Growth Champions set out their vision for a greener future https://t.co/S8NNsCvZrx,0,0,0,12/2/2021 10:22,2880,3225,,East Midlands,A Greener Future,0
"1,466,348,223,723,980,000","We were very pleased to have the opportunity of attending the #EnlitEurope Live Event in Milan this week. Thank you @Enlit_Europe!

Here are some photos of the Hub Session on 'Advancing #Cogeneration for a Greener Future', which was chaired by our Managing Director @KortewegHans https://t.co/42WklSjJfu",2,2,6,12/2/2021 10:07,3809,1580,,Brussels,A Greener Future,0
"1,466,346,955,257,380,000",RT @ForumForAg: Our #ForumforAg Chairman is on a mission to #decarbonise and #dematerialize sectors across the board. Let's make #agricultu…,0,4,8,12/2/2021 10:02,3855,1601,,"Paris, Ile-de-France",A Greener Future,0
"1,466,341,351,851,790,000","On this National Pollution Control Day, we keep our commitment to adopt the best practices and policies to support the sustainable eco system and behest all to unite together to stand for a greener future.

Let's pledge to give back to nature what we owe. https://t.co/cbSpAHFVY7",3,0,3,12/2/2021 9:39,558,59,,Gurugram,A Greener Future,0
"1,466,337,773,758,070,000","RT @scientix_eu: To ensure a future where our children can thrive, #NBSeducation is essential. Environmentally literate citizens can greatl…",0,9,18,12/2/2021 9:25,665,1227,,Uzayda bir yer,A Greener Future,0
"1,466,513,784,147,770,000","RT @JessiesFund: Huge thank you to The Lake House Charitable Foundation for supporting our @BigGive #ChristmasChallenge21. 

They are DOUBL…",0,1,2,12/2/2021 21:05,3272,3402,,"London, England",donation+lake,0
"1,466,513,445,973,630,000","Huge thank you to The Lake House Charitable Foundation for supporting our @BigGive #ChristmasChallenge21. 

They are DOUBLING donations, so one donation has twice the impact. 

We're so grateful to them, and everyone who has donated so far. 

https://t.co/dab6EIO9B5",1,1,3,12/2/2021 21:03,1498,804,,York,donation+lake,0
"1,466,488,859,211,050,000","A $250 donation was made by the Auditor John Petalas’ staff, and a $160 donation came from Recorder Gina Pimentel’s staff. https://t.co/kUy80Y68zd",0,0,0,12/2/2021 19:26,63424,1774,,"Munster, IN",donation+lake,0
"1,466,486,788,281,830,000",Picture This: Grotto Pizza in Harveys Lake is getting in the Christmas spirit with their 26th Annual Parade of Trees that support local charities! Restaurant customers can check them out and vote for their favorite via dollar donation. 🎄 #DiscoverNEPA https://t.co/j0ccRQV8US,0,0,0,12/2/2021 19:17,1351,504,,"Wilkes-Barre, PA",donation+lake,0
"1,466,459,191,556,840,000","Earlier this week we made a $1000 donation to the Lake Country Community Fridge. This projects provides safe 24/7 access to free food for those in need within the community. 
Learn more about the community fridge and what donations are accepted here: https://t.co/22jYn2gdOp https://t.co/6C60uLFnvk",1,0,1,12/2/2021 17:28,1545,1225,,British Columbia,donation+lake,0
"1,466,439,043,009,360,000","The Clear Lake Evening Lions Club recently donated $500 for materials and supplies to Clear Creek Elementary School. The donation was the latest from the Lions’ tip jar fund, collected from generous patrons of the Lions’ popcorn stand at  Surf Ballroom events. #CLLionPride https://t.co/14FufiHaWo",1,0,1,12/2/2021 16:08,865,13,,"Clear Lake, Iowa",donation+lake,0
"1,466,431,225,132,900,000","When Luke Wiedenfeld began his tenure as the Lake Mills High School agriculture teacher and FFA advisor, he and the students wanted to have a small barn to use for educational purposes. Through grants and a donation, the L-Cat barn, a wooden structu… https://t.co/LKuQIRCwuM",0,0,0,12/2/2021 15:37,453,117,,"Lake Mills, WI",donation+lake,0
"1,466,415,804,291,770,000","RT @leemunoz1313: Love Our Community Christmas Donation Drive!
Donations due December 3!!! Let's do our part to to make the holidays specia…",0,1,2,12/2/2021 14:35,738,230,,"Uniontown, OH",donation+lake,0
"1,466,415,739,003,300,000",RT @leemunoz1313: It's that time of year! Please consider making donations to the LOC Christmas Donation Drive! Give your donation to any t…,0,6,12,12/2/2021 14:35,738,230,,"Uniontown, OH",donation+lake,0
"1,466,319,280,006,470,000",Residents get to see a full Lake Hume after special bus donation https://t.co/E2H3ljIYZU,0,0,0,12/2/2021 8:12,10034,973,,"Albury-Wodonga, Australia",donation+lake,0
"1,466,241,615,706,600,000",@NobodyEpic live right down the road in lake orion 🥺 it was crazy scenes here yesterday… will put in a donation as soon as i’m able… hope your family is okay Joel ❤️,1,0,1,12/2/2021 3:03,600,538,,803 to the 810,donation+lake,0
"1,466,237,944,210,110,000",RT @9FamConnection: 🛷 Join us at Top Golf Lake Mary this Sunday for the Stuff the Sleigh Drive Up Drop Off event! Your toy donation will ma…,0,1,2,12/2/2021 2:49,21319,1670,,The Sunshine State,donation+lake,0
"1,466,224,081,888,490,000","RT @quillindie: Takeaways from the @oncor Parkdale Lake donation to @DallasParkRec: 

▫️ Site of old power plant, decomm. in '05. Oncor say…",0,4,8,12/2/2021 1:53,2306,2416,,"Dallas, TX - Austin, TX",donation+lake,0
"1,466,216,143,304,200,000","RT @velveteenrabbi: Just made a small donation to @PPFA. That's what I can do today. My anxiety is surging and my heart is breaking, but th…",0,4,8,12/2/2021 1:22,82,111,,"SWMN Synod, ELCA",donation+lake,0
"1,466,212,218,660,390,000",Oncor donates 110-acres for parkland in Southeast Dallas https://t.co/UoAs85BsV6 via @DallasBizNews,1,0,1,12/2/2021 1:06,9851,838,,"Dallas, TX",donation+lake,0
"1,466,196,308,906,090,000","RT @USCleanPower: In honor of this week’s #GivingTuesday celebration, consider a donation to support our future clean energy leaders! Our #…",0,4,8,12/2/2021 0:03,483,5001,,"Washington, DC",donation+lake,0
"1,466,195,682,734,260,000","RT @artandseek: Oncor has gifted the @CityOfDallas 110 acres of land in southeast Dallas. The property, which includes Parkdale Lake, will…",0,3,6,12/2/2021 0:01,3529,1257,,"Austin, TX",donation+lake,0
"1,466,186,799,907,280,000","RT @artandseek: Oncor has gifted the @CityOfDallas 110 acres of land in southeast Dallas. The property, which includes Parkdale Lake, will…",0,3,6,12/1/2021 23:25,37141,5839,,Texas,donation+lake,0
"1,466,184,842,693,980,000","RT @artandseek: Oncor has gifted the @CityOfDallas 110 acres of land in southeast Dallas. The property, which includes Parkdale Lake, will…",0,3,6,12/1/2021 23:18,17962,2719,,Dallas/Fort Worth,donation+lake,0
"1,466,181,017,551,750,000",RT @myRichmondHill: Lake Wilcox Park users now have access to a life-saving Automated External Defibrillator (AED) that can be used in the…,0,1,2,12/1/2021 23:02,696,848,,"Richmond Hill, Ontario. Canada",donation+lake,0
"1,466,178,950,745,370,000","During the week of Dec 13, local branch staff from each Integris Community - Prince George, Quesnel, Vanderhoof, Fort St James, Fraser Lake, and Clinton - will select 2 local non-profits who will each receive a $500 donation. https://t.co/EvE3r6rwe1",0,0,0,12/1/2021 22:54,985,593,,8 branches in six communities,donation+lake,0
"1,466,169,922,908,820,000",Lake Wilcox Park users now have access to a life-saving Automated External Defibrillator (AED) that can be used in the event of a cardiac emergency thanks to a generous donation from @CYGHAofficial! https://t.co/4pU7XtT44A,1,1,3,12/1/2021 22:18,12539,349,,"Richmond Hill, Ontario, Canada",donation+lake,0
"1,466,163,286,416,640,000","RT @velveteenrabbi: Just made a small donation to @PPFA. That's what I can do today. My anxiety is surging and my heart is breaking, but th…",0,4,8,12/1/2021 21:52,148,184,,Colorado,donation+lake,0
"1,466,163,249,636,860,000","RT @velveteenrabbi: Just made a small donation to @PPFA. That's what I can do today. My anxiety is surging and my heart is breaking, but th…",0,4,8,12/1/2021 21:52,311,97,,,donation+lake,0
"1,466,154,735,984,020,000","RT @velveteenrabbi: Just made a small donation to @PPFA. That's what I can do today. My anxiety is surging and my heart is breaking, but th…",0,4,8,12/1/2021 21:18,41,413,,San Jose CA. USA,donation+lake,0
"1,466,150,507,567,840,000","Just made a small donation to @PPFA. That's what I can do today. My anxiety is surging and my heart is breaking, but this is the world we've got. Dear everyone who said we were being histrionic in 2016: go jump in a lake.",19,4,27,12/1/2021 21:01,6177,1889,,"Williamstown, MA",donation+lake,0
"1,466,145,949,319,920,000","🛷 Join us at Top Golf Lake Mary this Sunday for the Stuff the Sleigh Drive Up Drop Off event! Your toy donation will make a difference in a child's life. 🚗 
@VEcholsWFTV @gwarmothwftv @MarthaSugalski @WFTV @TTerryWFTV https://t.co/685gm2BgJQ",1,1,3,12/1/2021 20:43,1363,113,,"Orlando, Florida",donation+lake,0
"1,466,126,131,048,980,000","Hi all, I'm looking to appeal to you. I've just registered to do a 26 mike hike around Ullswater lake, created a Just Giving page and need donations to help @macmillancancer @TeamMacmillan any donation is greatly appreciated. 🙂🙂🙂
#ThankYou #mightyhike
https://t.co/6UDDY8TB9w",4,0,4,12/1/2021 19:24,477,1274,,Northumberland,donation+lake,0
"1,466,123,782,263,810,000","Resolution 2021-27 - Land Donation, Perpetual Easement
Land Donation, Perpetual Easement for the installation of drainage infrastructure to alleviate flooding at the entrance of Lake Wales History Museum @LW_Museum 
Sarah Kirkland, Utilities Director, reviewed this",0,0,0,12/1/2021 19:15,1855,279,,"Lake Wales, Florida 33853",donation+lake,0
"1,466,120,115,758,540,000",Parkdale Lake is located along White Rock Creek and was built in 1953 as a water storage site.  https://t.co/xuu43e62Pz,1,0,1,12/1/2021 19:00,35505,380,,Dallas,donation+lake,0
"1,466,104,384,899,760,000",RT @AdamBazaldua: This land donation is such exciting news for Southeast Dallas! Parks are critical to the quality of life for our resident…,0,2,4,12/1/2021 17:58,7149,4723,,"Garland, TX",donation+lake,0
"1,466,104,206,830,480,000","RT @USCleanPower: In honor of this week’s #GivingTuesday celebration, consider a donation to support our future clean energy leaders! Our #…",0,4,8,12/1/2021 17:57,1153,2448,,"Washington, DC",donation+lake,0
"1,466,103,369,647,500,000",RT @AdamBazaldua: This land donation is such exciting news for Southeast Dallas! Parks are critical to the quality of life for our resident…,0,2,4,12/1/2021 17:54,3092,1285,,"Dallas, TX",donation+lake,0
"1,466,086,962,700,460,000","Mayor Eric Johnson on Tuesday announced that Oncor Electric Delivery is donating 110 acres of land, including Parkdale Lake, to the City. https://t.co/lwXR33dW3z",1,0,1,12/1/2021 16:49,138,314,,"Dallas, TX",donation+lake,0
"1,466,083,864,695,220,000","I NEED ALL of you to help spread the word. Any donation would help. Help Clear Lake Wrestling get their first female wrestling coach. 

SHARE &amp; RETWEET please! 🤼‍♀️

https://t.co/XCkBY7Y1Xd",0,0,0,12/1/2021 16:36,45,100,,"Clear Lake, IA",donation+lake,0
"1,466,083,426,042,360,000",Oncor's donation of Parkdale Lake and surrounding areas in Southeast Dallas is the largest land commitment for the Dallas Park system since the 1930s. https://t.co/HizucusiIB,1,0,1,12/1/2021 16:35,6498,419,,"Dallas, Texas",donation+lake,0
"1,466,082,798,532,500,000",Oncor's donation of Parkdale Lake and surrounding areas in Southeast Dallas is the largest land commitment for the Dallas Park system since the 1930s. https://t.co/CdYdsLh38E,1,0,1,12/1/2021 16:32,6501,488,,"Dallas, Texas",donation+lake,0
"1,466,082,597,306,610,000",Oncor's donation of Parkdale Lake and surrounding areas in Southeast Dallas is the largest land commitment for the Dallas Park system since the 1930s. https://t.co/jVSjzuBO5n,1,0,1,12/1/2021 16:31,2995,273,,"Dallas, Texas",donation+lake,0
"1,466,082,416,498,460,000",Oncor's donation of Parkdale Lake and surrounding areas in Southeast Dallas is the largest land commitment for the Dallas Park system since the 1930s. https://t.co/TCMWqG0jh5,2,0,2,12/1/2021 16:31,1685,406,,"Dallas, Texas",donation+lake,0
"1,466,075,293,131,620,000",We wish to give a spirited THANK YOU to the Lake County Sheriff's Office and Concord Township Fire Department for the donation delivery today including new toys!! 🤲💖 https://t.co/8G9StSE2NO,1,0,1,12/1/2021 16:02,198,129,,"25 Freedom Rd, Painesville Twp",donation+lake,0
"1,466,074,717,887,020,000",Get a $5 bonus donation for Lake/Cook Audubon Society when you join now and shop by 1/1! Earn more for Lake/Cook Audubon Society everytime you shop! https://t.co/QXJzUDk2SR #iGiveDoYou,0,0,0,12/1/2021 16:00,1191,203,,"Lake County, Illinois",donation+lake,0
"1,466,066,076,878,440,000","RT @USCleanPower: In honor of this week’s #GivingTuesday celebration, consider a donation to support our future clean energy leaders! Our #…",0,4,8,12/1/2021 15:26,2702,1989,,"Annapolis, MD",donation+lake,0
